"","X","DistCode","DistName","SchCode","Year","Takeover","SchName","SchType","Neighborhood","Charter","GroupType","GroupName","TestSubject","Level_1_Count","Level_2_Count","Level_3_Count","Level_4_Count","Total_Count","Level_1_Percentage","Level_2_Percentage","Level_3_Percentage","Level_4_Percentage"
"1588",1588,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","sex","Female","ELA",35,17,7,0,59,59.3220338983051,28.8135593220339,11.864406779661,0
"1589",1589,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","sex","Male","ELA",40,17,9,1,67,59.7014925373134,25.3731343283582,13.4328358208955,1.49253731343284
"1590",1590,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","All Students","All","Math",94,30,2,0,126,74.6031746031746,23.8095238095238,1.58730158730159,0
"1591",1591,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","foster","No","Math",94,30,2,0,126,74.6031746031746,23.8095238095238,1.58730158730159,0
"1592",1592,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","Grade","11","Math",94,30,2,0,126,74.6031746031746,23.8095238095238,1.58730158730159,0
"1593",1593,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","homeless","No","Math",94,30,2,0,126,74.6031746031746,23.8095238095238,1.58730158730159,0
"1594",1594,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","iepdata","NOT SWD","Math",77,22,1,0,100,77,22,1,0
"1595",1595,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","iepdata","SWD","Math",17,8,1,0,26,65.3846153846154,30.7692307692308,3.84615384615385,0
"1596",1596,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","lep","ELL","Math",38,2,1,0,41,92.6829268292683,4.87804878048781,2.4390243902439,0
"1597",1597,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","lep","Not ELL","Math",56,28,1,0,85,65.8823529411765,32.9411764705882,1.17647058823529,0
"1598",1598,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","lunchdata","No","Math",6,4,0,0,10,60,40,0,0
"1599",1599,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","lunchdata","Yes","Math",88,26,2,0,116,75.8620689655172,22.4137931034483,1.72413793103448,0
"1600",1600,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","migrant","No","Math",94,30,2,0,126,74.6031746031746,23.8095238095238,1.58730158730159,0
"1601",1601,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","military","No","Math",94,30,2,0,126,74.6031746031746,23.8095238095238,1.58730158730159,0
"1602",1602,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","Race7","AM7","Math",0,0,0,0,0,0,0,0,0
"1603",1603,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","Race7","AS7","Math",0,0,0,0,0,0,0,0,0
"1604",1604,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","Race7","BL7","Math",12,3,0,0,15,80,20,0,0
"1605",1605,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","Race7","HI7","Math",75,23,2,0,100,75,23,2,0
"1606",1606,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","Race7","WH7","Math",0,0,0,0,0,0,0,0,0
"1607",1607,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","sex","Female","Math",46,12,1,0,59,77.9661016949153,20.3389830508475,1.69491525423729,0
"1608",1608,28,"Providence",28189,2018,"Pre Takeover","William B. Cooley, Sr. High School and the Providence Academy of International Studies High School","High School","Lower South Providence","No","sex","Male","Math",48,18,1,0,67,71.6417910447761,26.865671641791,1.49253731343284,0
"1609",1609,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","All Students","All","ELA",79,56,28,0,163,48.4662576687117,34.3558282208589,17.1779141104294,0
"1610",1610,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","foster","No","ELA",79,56,28,0,163,48.4662576687117,34.3558282208589,17.1779141104294,0
"1611",1611,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Grade","11","ELA",79,56,28,0,163,48.4662576687117,34.3558282208589,17.1779141104294,0
"1612",1612,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","homeless","No","ELA",79,56,28,0,163,48.4662576687117,34.3558282208589,17.1779141104294,0
"1613",1613,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","iepdata","NOT SWD","ELA",55,52,26,0,133,41.3533834586466,39.0977443609023,19.5488721804511,0
"1614",1614,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","iepdata","SWD","ELA",24,4,2,0,30,80,13.3333333333333,6.66666666666667,0
"1615",1615,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","lep","ELL","ELA",13,6,0,0,19,68.4210526315789,31.5789473684211,0,0
"1616",1616,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","lep","Not ELL","ELA",66,50,28,0,144,45.8333333333333,34.7222222222222,19.4444444444444,0
"1617",1617,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","lunchdata","No","ELA",18,9,3,0,30,60,30,10,0
"1618",1618,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","lunchdata","Yes","ELA",61,47,25,0,133,45.8646616541353,35.3383458646617,18.796992481203,0
"1619",1619,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","migrant","No","ELA",79,56,28,0,163,48.4662576687117,34.3558282208589,17.1779141104294,0
"1620",1620,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","military","No","ELA",79,56,28,0,163,48.4662576687117,34.3558282208589,17.1779141104294,0
"1621",1621,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","AM7","ELA",0,0,0,0,0,0,0,0,0
"1622",1622,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","AS7","ELA",0,0,0,0,0,0,0,0,0
"1623",1623,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","BL7","ELA",7,8,3,0,18,38.8888888888889,44.4444444444444,16.6666666666667,0
"1624",1624,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","HI7","ELA",62,41,22,0,125,49.6,32.8,17.6,0
"1625",1625,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","MU7","ELA",0,0,0,0,0,0,0,0,0
"1626",1626,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","WH7","ELA",0,0,0,0,0,0,0,0,0
"1627",1627,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","sex","Female","ELA",26,27,13,0,66,39.3939393939394,40.9090909090909,19.6969696969697,0
"1628",1628,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","sex","Male","ELA",53,29,15,0,97,54.639175257732,29.8969072164948,15.4639175257732,0
"1629",1629,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","All Students","All","Math",105,54,4,0,163,64.4171779141104,33.1288343558282,2.45398773006135,0
"1630",1630,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","foster","No","Math",105,54,4,0,163,64.4171779141104,33.1288343558282,2.45398773006135,0
"1631",1631,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Grade","11","Math",105,54,4,0,163,64.4171779141104,33.1288343558282,2.45398773006135,0
"1632",1632,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","homeless","No","Math",105,54,4,0,163,64.4171779141104,33.1288343558282,2.45398773006135,0
"1633",1633,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","iepdata","NOT SWD","Math",79,50,4,0,133,59.3984962406015,37.593984962406,3.00751879699248,0
"1634",1634,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","iepdata","SWD","Math",26,4,0,0,30,86.6666666666667,13.3333333333333,0,0
"1635",1635,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","lep","ELL","Math",15,4,0,0,19,78.9473684210526,21.0526315789474,0,0
"1636",1636,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","lep","Not ELL","Math",90,50,4,0,144,62.5,34.7222222222222,2.77777777777778,0
"1637",1637,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","lunchdata","No","Math",15,14,1,0,30,50,46.6666666666667,3.33333333333333,0
"1638",1638,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","lunchdata","Yes","Math",90,40,3,0,133,67.6691729323308,30.0751879699248,2.25563909774436,0
"1639",1639,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","migrant","No","Math",105,54,4,0,163,64.4171779141104,33.1288343558282,2.45398773006135,0
"1640",1640,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","military","No","Math",105,54,4,0,163,64.4171779141104,33.1288343558282,2.45398773006135,0
"1641",1641,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","AM7","Math",0,0,0,0,0,0,0,0,0
"1642",1642,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","AS7","Math",0,0,0,0,0,0,0,0,0
"1643",1643,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","BL7","Math",12,6,0,0,18,66.6666666666667,33.3333333333333,0,0
"1644",1644,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","HI7","Math",80,42,3,0,125,64,33.6,2.4,0
"1645",1645,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","MU7","Math",0,0,0,0,0,0,0,0,0
"1646",1646,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","Race7","WH7","Math",0,0,0,0,0,0,0,0,0
"1647",1647,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","sex","Female","Math",44,22,0,0,66,66.6666666666667,33.3333333333333,0,0
"1648",1648,28,"Providence",28193,2018,"Pre Takeover","Providence Career and Technical Academy","High School","West End","No","sex","Male","Math",61,32,4,0,97,62.8865979381443,32.9896907216495,4.12371134020619,0
"1649",1649,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","All Students","All","ELA",244,200,29,1,474,51.4767932489452,42.1940928270042,6.11814345991561,0.210970464135021
"1650",1650,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","foster","No","ELA",244,200,29,1,474,51.4767932489452,42.1940928270042,6.11814345991561,0.210970464135021
"1651",1651,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","Grade","5","ELA",37,57,11,0,105,35.2380952380952,54.2857142857143,10.4761904761905,0
"1652",1652,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","Grade","6","ELA",52,61,11,1,125,41.6,48.8,8.8,0.8
"1653",1653,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","Grade","7","ELA",65,48,5,0,118,55.0847457627119,40.6779661016949,4.23728813559322,0
"1654",1654,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","Grade","8","ELA",90,34,2,0,126,71.4285714285714,26.984126984127,1.58730158730159,0
"1655",1655,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","homeless","No","ELA",238,196,29,1,464,51.2931034482759,42.2413793103448,6.25,0.21551724137931
"1656",1656,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","homeless","Yes","ELA",6,4,0,0,10,60,40,0,0
"1657",1657,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","iepdata","NOT SWD","ELA",171,184,29,1,385,44.4155844155844,47.7922077922078,7.53246753246753,0.25974025974026
"1658",1658,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","iepdata","SWD","ELA",73,16,0,0,89,82.0224719101124,17.9775280898876,0,0
"1659",1659,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","lep","ELL","ELA",97,20,0,0,117,82.9059829059829,17.0940170940171,0,0
"1660",1660,28,"Providence",28194,2018,"Pre Takeover","West Broadway Middle School","Middle School","Federal Hill","No","lep","Not ELL","ELA",147,180,29,1,357,41.1764705882353,50.4201680672269,8.12324929971989,0.280112044817927
